Open,High,Low,Close,Adj Close,Volume
-0.942364085,-0.940879549,-0.939484307,-0.94229247,-0.94229247,1.190421019
-0.939250942,-0.940273819,-0.936715623,-0.936198637,-0.936198637,0.852800637
-0.936757693,-0.938945258,-0.935856079,-0.938079012,-0.938079012,0.352110387
-0.937725772,-0.93466369,-0.933207157,-0.931413995,-0.931413995,0.497903541
-0.925189734,-0.915603097,-0.921315221,-0.911363355,-0.911363355,3.180363739
-0.908823294,-0.913125011,-0.915686265,-0.919734682,-0.919734682,2.31507918
-0.915077346,-0.917592442,-0.916736002,-0.916036512,-0.916036512,1.849611134
-0.918573543,-0.912698233,-0.913579833,-0.91648922,-0.91648922,1.270785594
-0.916470283,-0.918852157,-0.91878606,-0.917575664,-0.917575664,0.94787828
-0.920272862,-0.920469778,-0.926345342,-0.929798255,-0.929798255,1.591686549
-0.938073986,-0.933789489,-0.935419292,-0.934415739,-0.934415739,1.273460674
-0.939285783,-0.94145778,-0.937525809,-0.941011018,-0.941011018,1.297648084
-0.933547074,-0.932288858,-0.930910532,-0.935474304,-0.935474304,1.253843269
-0.938972383,-0.942029075,-0.942260005,-0.944500227,-0.944500227,0.98176293
-0.943004783,-0.941402671,-0.940766495,-0.942793917,-0.942793917,1.101362343
-0.944258384,-0.942710587,-0.939984482,-0.942473609,-0.942473609,0.93271936
-0.940859747,-0.944796331,-0.948790736,-0.944973823,-0.944973823,1.497054758
-0.94444643,-0.947122936,-0.949460031,-0.950914451,-0.950914451,0.820365004
-0.948165457,-0.947907674,-0.947304241,-0.950496583,-0.950496583,1.085869035
-0.946918819,-0.950055299,-0.954285873,-0.947056197,-0.947056197,1.612307148
-0.94265657,-0.940645488,-0.941534394,-0.936546851,-0.936546851,1.718753973
-0.934522116,-0.933073568,-0.931128925,-0.929241136,-0.929241136,1.343347769
-0.933219749,-0.935826978,-0.931530497,-0.936491094,-0.936491094,0.696641465
-0.932182044,-0.936515372,-0.9384839,-0.941944257,-0.941944257,1.195102431
-0.943659462,-0.940879549,-0.941407589,-0.938448141,-0.938448141,1.044739328
-0.935914969,-0.937410218,-0.935327731,-0.939813145,-0.939813145,1.239910413
-0.936520909,-0.934154304,-0.932404042,-0.932006011,-0.932006011,1.129896776
-0.929960392,-0.926190015,-0.925309776,-0.921998112,-0.921998112,1.152858095
-0.921101605,-0.919416625,-0.918863591,-0.92195628,-0.92195628,1.987713352
-0.926241364,-0.926190015,-0.928860417,-0.933057642,-0.933057642,2.496094511
-0.930176288,-0.933844571,-0.936074529,-0.935711088,-0.935711088,3.176351104
-0.941639752,-0.943178627,-0.942992717,-0.943469512,-0.943469512,2.100290634
-0.937892902,-0.940865786,-0.942105028,-0.945969725,-0.945969725,1.583438326
-0.940337413,-0.942022248,-0.937835734,-0.940781225,-0.940781225,0.77890088
-0.936820357,-0.937417128,-0.933552383,-0.938399375,-0.938399375,0.884901882
-0.939536492,-0.939378918,-0.935285444,-0.936101133,-0.936101133,1.356165968
-0.931492608,-0.932330148,-0.927669846,-0.930870801,-0.930870801,0.660081707
-0.928880911,-0.933073568,-0.933115596,-0.934749971,-0.934749971,0.845889941
-0.936054276,-0.934333284,-0.932249065,-0.931880684,-0.931880684,-0.095412141
-0.929013228,-0.930037897,-0.92602133,-0.926963725,-0.926963725,0.63455677
-0.922605943,-0.922562377,-0.919159459,-0.918885022,-0.918885022,0.932830823
-0.914394845,-0.917964166,-0.918525436,-0.918780528,-0.918780528,0.943865617
-0.919653024,-0.91921009,-0.916834605,-0.918258194,-0.918258194,0.641801828
-0.913001992,-0.912553689,-0.911100002,-0.908333845,-0.908333845,1.617991753
-0.908126868,-0.911046176,-0.906365721,-0.906411667,-0.906411667,1.600157725
-0.905132117,-0.9076044,-0.905576693,-0.905234681,-0.905234681,0.922799167
-0.903161174,-0.907625072,-0.907309754,-0.908772572,-0.908772572,0.94787828
-0.907430441,-0.90838911,-0.905618923,-0.909510831,-0.909510831,0.416312876
-0.908830285,-0.913111248,-0.91485495,-0.914991872,-0.914991872,2.788683986
-0.931381151,-0.924847719,-0.934285094,-0.9247978,-0.9247978,6.940444886
-0.920662822,-0.918156909,-0.919215832,-0.914977946,-0.914977946,1.973557598
-0.914603807,-0.917929757,-0.91740524,-0.919783365,-0.919783365,1.017765346
-0.916999551,-0.919788294,-0.916609169,-0.920410193,-0.920410193,1.054325105
-0.926324943,-0.929046707,-0.926908962,-0.930996128,-0.930996128,2.082679532
-0.931116489,-0.933768816,-0.929783292,-0.932632784,-0.932632784,0.719045442
-0.932572088,-0.930444057,-0.930565306,-0.934777877,-0.934777877,0.846335792
-0.932182044,-0.929900262,-0.930579448,-0.928753614,-0.928753614,0.694412208
-0.92693779,-0.929280713,-0.926838502,-0.930961371,-0.930961371,1.160214615
-0.925537947,-0.923746338,-0.920624797,-0.91949088,-0.91949088,1.121091239
-0.919660014,-0.922059872,-0.916524623,-0.917854223,-0.917854223,0.647932284
-0.918301919,-0.923078617,-0.917665949,-0.918947686,-0.918947686,0.197400232
-0.918789439,-0.920194399,-0.920110536,-0.924818716,-0.924818716,0.416312876
-0.925510125,-0.927945298,-0.924788444,-0.92894166,-0.92894166,0.274866772
-0.925196724,-0.929741927,-0.92746551,-0.92754176,-0.92754176,0.396138156
-0.928630174,-0.929962198,-0.92414735,-0.929108762,-0.929108762,0.213005003
-0.931179152,-0.935826978,-0.930029915,-0.932521383,-0.932521383,0.272414589
-0.931227918,-0.93479447,-0.933869465,-0.935488229,-0.935488229,0.320120605
-0.937119832,-0.940487208,-0.940238119,-0.943455586,-0.943455586,1.05844923
-0.946821343,-0.951025954,-0.946691347,-0.95052449,-0.95052449,0.821033781
-0.949022107,-0.952733037,-0.947719927,-0.952439706,-0.952439706,0.604684755
-0.951508393,-0.946152336,-0.947078832,-0.946352779,-0.946352779,0.756051052
-0.944098216,-0.946076637,-0.942788409,-0.946512947,-0.946512947,0.111908367
-0.942496402,-0.942772522,-0.94070305,-0.943789819,-0.943789819,0.696307077
-0.941068653,-0.94425939,-0.938061199,-0.940739393,-0.940739393,-0.292812511
-0.937495951,-0.942022248,-0.93841344,-0.943177027,-0.943177027,-0.061861907
-0.94294911,-0.944156109,-0.941020132,-0.945837408,-0.945837408,-0.089281712
-0.950178148,-0.951845073,-0.953806799,-0.957147675,-0.957147675,0.670447724
-0.956703853,-0.95757222,-0.953898388,-0.958261969,-0.958261969,0.219915699
-0.957525662,-0.954151061,-0.953320682,-0.953470477,-0.953470477,0.385549185
-0.952866433,-0.9557618,-0.955455315,-0.959411105,-0.959411105,0.812562605
-0.953841475,-0.950151671,-0.949544577,-0.950023043,-0.950023043,1.01988314
-0.949669767,-0.945119828,-0.948685033,-0.942188059,-0.942188059,1.012749546
-0.940511534,-0.940728096,-0.937103108,-0.936665243,-0.936665243,0.176891096
-0.934285304,-0.938043531,-0.935602526,-0.936651262,-0.936651262,0.478174645
-0.933386907,-0.933934033,-0.929487425,-0.930752409,-0.930752409,0.113691772
-0.929006238,-0.93238523,-0.928374328,-0.930320617,-0.930320617,0.172766998
-0.930037036,-0.928964126,-0.926908962,-0.92508335,-0.92508335,0.532791357
-0.923866535,-0.928323959,-0.924140278,-0.9272632,-0.9272632,-0.041352771
-0.92588616,-0.929852035,-0.927782536,-0.930042057,-0.930042057,0.214899871
-0.924702213,-0.928943453,-0.927761378,-0.93095438,-0.93095438,0.227272219
-0.930823948,-0.934870169,-0.930487831,-0.932103515,-0.932103515,0.141334531
-0.931562206,-0.924145617,-0.929029508,-0.920117709,-0.920117709,0.894041807
-0.917884052,-0.92275512,-0.920343015,-0.923551189,-0.923551189,0.518635603
-0.923177043,-0.924035426,-0.92018801,-0.920263951,-0.920263951,3.580960519
-0.924737054,-0.925783855,-0.927528927,-0.931831862,-0.931831862,0.718711054
-0.931457711,-0.933693117,-0.930205993,-0.931595134,-0.931595134,0.394800602
-0.931422954,-0.936136794,-0.934292166,-0.938287974,-0.938287974,0.575593007
-0.937168598,-0.938752515,-0.934714866,-0.937633295,-0.937633295,0.141891845
-0.939592221,-0.942352654,-0.93731443,-0.938872943,-0.938872943,0.140665754
-0.943589808,-0.940067284,-0.939427933,-0.939207288,-0.939207288,0.657406599
-0.935810558,-0.935365847,-0.931157098,-0.931483649,-0.931483649,0.615496651
-0.934083333,-0.934202503,-0.932728139,-0.930794157,-0.930794157,0.404274916
-0.930413072,-0.930939679,-0.936757853,-0.939081905,-0.939081905,1.097238218
-0.939466894,-0.942359508,-0.938237362,-0.941686613,-0.941686613,0.251236704
-0.944725017,-0.944782512,-0.942386866,-0.946290116,-0.946290116,0.179454741
-0.946208439,-0.95029627,-0.951179006,-0.9546962,-0.9546962,0.904073464
-0.952504295,-0.952588494,-0.957272894,-0.953170945,-0.953170945,1.692783185
-0.94723921,-0.948334452,-0.945134392,-0.944548965,-0.944548965,1.251391086
-0.945713956,-0.945133591,-0.941548452,-0.941937322,-0.941937322,0.307971182
-0.945275201,-0.943226799,-0.941485063,-0.93906798,-0.93906798,0.123723428
-0.938937542,-0.936770052,-0.935419292,-0.934958933,-0.934958933,0.511947832
-0.931896494,-0.928027907,-0.928367313,-0.923801898,-0.923801898,0.975298085
-0.92693779,-0.929012243,-0.927155528,-0.930237038,-0.930237038,3.482093139
-0.868722041,-0.84740074,-0.864969285,-0.844838986,-0.844838986,11.62979013
-0.844430054,-0.844963972,-0.846969319,-0.85048713,-0.85048713,2.78177329
-0.848929059,-0.84909406,-0.849618242,-0.8479103,-0.8479103,1.199338019
-0.851714904,-0.83412232,-0.846208435,-0.830910086,-0.830910086,1.706047236
-0.83021564,-0.830116076,-0.829180676,-0.834991226,-0.834991226,1.069484024
-0.832339788,-0.83820429,-0.839085941,-0.842199437,-0.842199437,1.000823021
-0.841825347,-0.841914537,-0.837500813,-0.842338745,-0.842338745,0.029091637
-0.83910924,-0.832614862,-0.837141501,-0.827546231,-0.827546231,0.526549438
-0.82634338,-0.832222437,-0.828335274,-0.831599522,-0.831599522,0.213450854
-0.832263172,-0.829462173,-0.829765397,-0.83148812,-0.83148812,0.565561379
-0.830271369,-0.833261855,-0.828969297,-0.833953577,-0.833953577,0.167974096
-0.83047334,-0.835760613,-0.831132102,-0.834601265,-0.834601265,0.006910559
-0.838238665,-0.836256236,-0.834379832,-0.837797906,-0.837797906,0.054393648
-0.834582328,-0.839457097,-0.835824097,-0.836941283,-0.836941283,-0.24488357
-0.836664673,-0.841570313,-0.841269875,-0.847248658,-0.847248658,0.609700583
-0.846317418,-0.845308142,-0.840664053,-0.841621403,-0.841621403,0.176333781
-0.845788149,-0.847077161,-0.841016238,-0.845410087,-0.845410087,-0.022292652
-0.847048685,-0.84595519,-0.843129741,-0.844581259,-0.844581259,0.095300458
-0.847710299,-0.835430207,-0.842073018,-0.830171827,-0.830171827,0.498015004
-0.828787947,-0.830680543,-0.825270695,-0.828249649,-0.828249649,0.038008637
-0.828126277,-0.831885177,-0.825298867,-0.829412681,-0.829412681,0.160171696
-0.82751343,-0.82449221,-0.826052679,-0.830812581,-0.830812581,0.698982185
-0.830320051,-0.83412232,-0.830413534,-0.835235029,-0.835235029,-0.001114739
-0.83155282,-0.835079129,-0.832308672,-0.837247721,-0.837247721,-0.188260554
-0.833607315,-0.831671788,-0.828335274,-0.829057533,-0.829057533,-0.045476897
-0.82913616,-0.833144893,-0.826066737,-0.830575797,-0.830575797,0.135538463
-0.826531454,-0.82142904,-0.821980706,-0.820797691,-0.820797691,0.535466465
-0.818564102,-0.815708803,-0.816401024,-0.812106057,-0.812106057,1.285944513
-0.80921086,-0.811234463,-0.804382227,-0.808832772,-0.808832772,-0.010031767
-0.80912029,-0.812184418,-0.804769712,-0.811284247,-0.811284247,0.067100385
-0.808180146,-0.812370252,-0.810891857,-0.81484311,-0.81484311,0.268179029
-0.816927503,-0.814373388,-0.812117672,-0.81569277,-0.81569277,0.605799383
-0.816634962,-0.814001636,-0.811427248,-0.812266224,-0.812266224,0.065762831
-0.812574656,-0.816975372,-0.810659321,-0.81285125,-0.81285125,0.001225953
-0.803806467,-0.809857785,-0.804325911,-0.804124775,-0.804124775,0.330152261
-0.802970705,-0.801384055,-0.798732142,-0.79836523,-0.79836523,0.390119162
-0.799377032,-0.79450053,-0.793356823,-0.79382439,-0.79382439,0.803979993
-0.791542053,-0.795182014,-0.793695006,-0.79895719,-0.79895719,0.645591565
-0.796995212,-0.800950423,-0.798041746,-0.804062111,-0.804062111,0.517075123
-0.799899394,-0.805527989,-0.805868723,-0.810448513,-0.810448513,1.147842267
-0.807838867,-0.806629398,-0.802966191,-0.80195885,-0.80195885,0.52320558
-0.801696216,-0.802451055,-0.798478533,-0.804131765,-0.804131765,0.449305823
-0.802371783,-0.799566837,-0.805058565,-0.793761671,-0.793761671,1.201232888
-0.796159534,-0.794720828,-0.79094038,-0.792737946,-0.792737946,0.594207275
-0.790915281,-0.788401687,-0.784656215,-0.782709131,-0.782709131,2.37303975
-0.77730678,-0.778331037,-0.772595188,-0.772624643,-0.772624643,0.656514896
-0.772341086,-0.778716552,-0.770495771,-0.774894979,-0.774894979,-0.444067345
-0.77300969,-0.776128276,-0.770080114,-0.770980996,-0.770980996,0.228721236
-0.768837983,-0.775247221,-0.767085965,-0.770326317,-0.770326317,0.487203136
-0.768601171,-0.775095768,-0.769847662,-0.776552551,-0.776552551,0.115363715
-0.774242375,-0.774751598,-0.771792017,-0.768717567,-0.768717567,0.251125241
-0.771999808,-0.77698874,-0.770383053,-0.774003572,-0.774003572,0.767754623
-0.772320198,-0.777553208,-0.772729036,-0.779658705,-0.779658705,0.595321904
-0.773706116,-0.776224703,-0.771665241,-0.7710785,-0.7710785,0.709682591
-0.765355767,-0.761886192,-0.76129496,-0.756077109,-0.756077109,1.582769549
-0.750730393,-0.756634023,-0.752749415,-0.754426472,-0.754426472,1.237123869
-0.75251329,-0.75876794,-0.758195193,-0.762080456,-0.762080456,1.061012876
-0.755549789,-0.76230606,-0.76052709,-0.762122204,-0.762122204,1.126775845
-0.764331987,-0.756916229,-0.764105959,-0.767136583,-0.767136583,1.433743971
-0.756336785,-0.754100884,-0.75641283,-0.748736581,-0.748736581,1.504745694
-0.745862259,-0.751347446,-0.745352153,-0.749279775,-0.749279775,0.911318521
-0.74857146,-0.749330546,-0.742386205,-0.74398678,-0.74398678,0.614493486
-0.743174002,-0.74747201,-0.7450633,-0.747949528,-0.747949528,1.748514498
-0.74033254,-0.745152259,-0.74006138,-0.738777363,-0.738777363,0.944422931
-0.736376728,-0.74247452,-0.734735306,-0.73785805,-0.73785805,0.489098004
-0.740980228,-0.746191676,-0.737898546,-0.741284595,-0.741284595,0.91009243
-0.747241271,-0.7523456,-0.759998714,-0.766544651,-0.766544651,3.076257633
-0.764589631,-0.770965597,-0.788693029,-0.782284329,-0.782284329,3.590211907
-0.775579556,-0.771481892,-0.769199497,-0.767115752,-0.767115752,1.201121425
-0.76945083,-0.774235303,-0.776610845,-0.778321524,-0.778321524,1.390273544
-0.751426903,-0.753075202,-0.757004594,-0.758493771,-0.758493771,4.412583381
-0.733075567,-0.729636696,-0.740181085,-0.726749753,-0.726749753,4.9419195
-0.727608511,-0.732954602,-0.753651133,-0.759858775,-0.759858775,3.830413927
-0.756308935,-0.751347446,-0.750128665,-0.756564574,-0.756564574,1.871792213
-0.752555122,-0.754259219,-0.756462132,-0.753054534,-0.753054534,1.406547092
-0.747157636,-0.747795506,-0.742703231,-0.741382071,-0.741382071,0.907305859
-0.735666376,-0.735584085,-0.733537664,-0.729208247,-0.729208247,1.675952323
-0.732762195,-0.732486506,-0.727577596,-0.732349158,-0.732349158,0.905745379
-0.726932945,-0.72596774,-0.725330216,-0.720335529,-0.720335529,1.023449951
-0.720783359,-0.727254982,-0.718869945,-0.722766117,-0.722766117,0.659747318
-0.726528975,-0.720440219,-0.72008173,-0.713566045,-0.713566045,0.784474023
-0.716179859,-0.717349521,-0.710824574,-0.711546419,-0.711546419,1.174927711
-0.712140413,-0.711512267,-0.705752138,-0.705919107,-0.705919107,1.088209755
-0.709431268,-0.714024734,-0.707513429,-0.711866726,-0.711866726,1.082302224
-0.710935606,-0.715628619,-0.705597189,-0.71063404,-0.71063404,0.633330679
-0.707683211,-0.713577339,-0.703751381,-0.710856926,-0.710856926,0.813342845
-0.709389464,-0.706494132,-0.702159239,-0.704783925,-0.704783925,0.603793052
-0.702021091,-0.703506716,-0.698411306,-0.699567547,-0.699567547,0.341187055
-0.696407792,-0.700491662,-0.696058252,-0.699449099,-0.699449099,0.946986577
-0.70031481,-0.703692522,-0.693768642,-0.700117759,-0.700117759,0.142003308
-0.69895677,-0.703720105,-0.701370183,-0.702597084,-0.702597084,1.316373815
-0.708421469,-0.714974689,-0.71128959,-0.711623007,-0.711623007,1.083639778
-0.70267577,-0.709357678,-0.699059415,-0.703112428,-0.703112428,0.373511226
-0.702640957,-0.704484142,-0.697713839,-0.700779345,-0.700779345,0.114472012
-0.697605665,-0.702370871,-0.692648474,-0.699839144,-0.699839144,0.151031771
-0.694457709,-0.70179264,-0.697692681,-0.703196007,-0.703196007,0.426344532
-0.702195239,-0.708228798,-0.702870765,-0.705438577,-0.705438577,0.091399258
-0.703532419,-0.710514112,-0.708119335,-0.713503382,-0.713503382,0.646929119
-0.715629619,-0.714967807,-0.716890289,-0.708412358,-0.708412358,0.927034755
-0.707585735,-0.713143679,-0.716488803,-0.721115535,-0.721115535,1.352041843
-0.72566539,-0.726656078,-0.725104808,-0.732439728,-0.732439728,1.294415662
-0.727573614,-0.722388273,-0.721173698,-0.718998348,-0.718998348,1.147507879
-0.716834482,-0.712434667,-0.710641425,-0.705654473,-0.705654473,0.760621029
-0.704904384,-0.712117997,-0.709690377,-0.714018754,-0.714018754,0.535355003
-0.713157286,-0.713756319,-0.709021054,-0.715474327,-0.715474327,0.615385188
-0.708727851,-0.7137425,-0.718116161,-0.725308161,-0.725308161,2.313853089
-0.724133174,-0.730765576,-0.74383047,-0.742795841,-0.742795841,2.122806101
-0.73680153,-0.741132279,-0.743090687,-0.742245712,-0.742245712,1.424046731
-0.739580357,-0.739941408,-0.754010445,-0.760875536,-0.760875536,1.613310313
-0.756903718,-0.763644266,-0.771308842,-0.770579235,-0.770579235,-1.255132627
-0.766384859,-0.765807865,-0.763199008,-0.768445942,-0.768445942,-1.23954343
-0.75845137,-0.765022326,-0.765653099,-0.772656688,-0.772656688,-1.256413159
-0.769856589,-0.763024082,-0.763142607,-0.758448976,-0.758448976,-1.258027746
-0.712300636,-0.712889221,-0.758234369,-0.758672002,-0.758672002,-1.180749957
-0.75432429,-0.737074684,-0.755498185,-0.754851721,-0.754851721,1.568792052
-0.747631735,-0.750180316,-0.78530011,-0.791939597,-0.791939597,2.274035534
-0.794911833,-0.790544586,-0.807655131,-0.798897071,-0.798897071,1.181512237
-0.792318452,-0.781559425,-0.787260644,-0.775542835,-0.775542835,0.487236866
-0.768587805,-0.767268644,-0.771266555,-0.762659665,-0.762659665,0.586951974
-0.761086583,-0.767778555,-0.789672448,-0.794993099,-0.794993099,0.978964227
-0.806331006,-0.802230812,-0.808529638,-0.809423921,-0.809423921,0.91677451
-0.798383591,-0.796580636,-0.804256045,-0.806746875,-0.806746875,0.167324585
-0.800377435,-0.804366801,-0.81991164,-0.801281297,-0.801281297,0.878024249
-0.791760718,-0.778803278,-0.789531416,-0.773256198,-0.773256198,1.454489942
-0.783659986,-0.789138889,-0.802013531,-0.801755396,-0.801755396,2.518451627
-0.801381334,-0.806778474,-0.809841272,-0.812184631,-0.812184631,0.162703499
-0.811782599,-0.806048071,-0.807147404,-0.803553954,-0.803553954,0.050906791
-0.804602075,-0.810678425,-0.808924477,-0.814526997,-0.814526997,-0.122912594
-0.809788783,-0.813737809,-0.814749538,-0.817008811,-0.817008811,-0.216837408
-0.820329607,-0.823315518,-0.824199263,-0.829529479,-0.829529479,-0.096243962
-0.827761119,-0.831721923,-0.841998626,-0.828177003,-0.828177003,0.589568727
-0.828151499,-0.816755848,-0.822929888,-0.813467369,-0.813467369,0.236195355
-0.81323269,-0.818767856,-0.814185381,-0.814917406,-0.814917406,-0.29010656
-0.813915891,-0.811973876,-0.812267218,-0.808378191,-0.808378191,-0.204421751
-0.804643907,-0.810499306,-0.809827185,-0.813146671,-0.813146671,-0.324903845
-0.817108782,-0.817527541,-0.815877796,-0.813313969,-0.813313969,-0.693810696
-0.81653715,-0.820407808,-0.82470699,-0.830979516,-0.830979516,-0.324625479
-0.829699151,-0.834367796,-0.84129338,-0.838201932,-0.838201932,0.527824417
-0.839919248,-0.833609893,-0.836850668,-0.836751839,-0.836751839,-0.14011635
-0.836726329,-0.829930379,-0.840024034,-0.825974056,-0.825974056,0.092051101
-0.8189353,-0.815749872,-0.819135878,-0.810372036,-0.810372036,-0.200524438
-0.808645464,-0.807646677,-0.804326561,-0.805952161,-0.805952161,-0.344390327
-0.80570359,-0.811877421,-0.810278483,-0.814931303,-0.814931303,-0.600721007
-0.815881828,-0.821703148,-0.821378449,-0.824231227,-0.824231227,-0.31610708
-0.821891211,-0.827312006,-0.824171034,-0.823324916,-0.823324916,-0.437758382
-0.824247474,-0.816314865,-0.821148571,-0.811849951,-0.811849951,-0.552951306
-0.810248956,-0.807426158,-0.80885399,-0.810581138,-0.810581138,-0.27145523
-0.80584301,-0.803356679,-0.80094159,-0.797795584,-0.797795584,-0.598215605
-0.794368052,-0.791757263,-0.788431245,-0.789262551,-0.789262551,-0.365268692
-0.785821128,-0.783433632,-0.784312884,-0.778610262,-0.778610262,-0.189612017
-0.773635065,-0.76640044,-0.769292019,-0.76013602,-0.76013602,-0.094128278
-0.761686092,-0.763864786,-0.759912754,-0.766089594,-0.766089594,-0.345169789
-0.763387116,-0.769156614,-0.763142607,-0.768320448,-0.768320448,-0.510582154
-0.766942565,-0.772808546,-0.767091735,-0.768585362,-0.768585362,-0.279027097
-0.767081957,-0.773428731,-0.781449726,-0.776895312,-0.776895312,-0.465651883
-0.78062044,-0.78522512,-0.785934839,-0.789429905,-0.789429905,-0.22602389
-0.79385215,-0.790365412,-0.791294347,-0.789820257,-0.789820257,-0.253861729
-0.787020231,-0.781628325,-0.783255086,-0.776937143,-0.776937143,-0.324569789
-0.770762844,-0.777342445,-0.776936441,-0.773549018,-0.773549018,-0.298123861
-0.772031656,-0.770672502,-0.766908359,-0.765476159,-0.765476159,-0.447612974
-0.767346871,-0.769707844,-0.764285036,-0.767665125,-0.767665125,-0.511918348
-0.770846535,-0.774834345,-0.768347024,-0.770049351,-0.770049351,-0.651608558
-0.771822527,-0.777438927,-0.777599315,-0.780492511,-0.780492511,-0.452623778
-0.778849734,-0.785280257,-0.781689475,-0.779920879,-0.779920879,-0.584742121
-0.783032515,-0.788973534,-0.78738759,-0.790350141,-0.790350141,-0.317109246
-0.790087656,-0.794899366,-0.790476354,-0.792120876,-0.792120876,-0.460362714
-0.789167392,-0.78354385,-0.783889759,-0.777676073,-0.777676073,-0.295340066
-0.776088999,-0.781559425,-0.777528799,-0.775542835,-0.775542835,0.10168299
-0.772449943,-0.778003948,-0.774874389,-0.773507186,-0.773507186,1.240751117
-0.77482027,-0.767778555,-0.769433051,-0.761530328,-0.761530328,-0.409141107
-0.760821669,-0.75724166,-0.759898668,-0.761990418,-0.761990418,-0.036949392
-0.760724053,-0.747162304,-0.753960832,-0.742428641,-0.742428641,-0.168956355
-0.738778009,-0.743730864,-0.744609825,-0.746123484,-0.746123484,-0.295228715
-0.744104192,-0.747286341,-0.741859555,-0.74439458,-0.74439458,-0.020413719
-0.742040638,-0.74769977,-0.740519636,-0.747127327,-0.747127327,-0.532963755
-0.742514737,-0.74104359,-0.737839854,-0.736823588,-0.736823588,-0.458469733
-0.735501455,-0.739610367,-0.732564949,-0.737290696,-0.737290696,-0.675883139
-0.735501455,-0.740202969,-0.731817387,-0.733951421,-0.733951421,-0.865904141
-0.734929824,-0.738246043,-0.733693263,-0.737409256,-0.737409256,-0.671317743
-0.743434945,-0.747757671,-0.752670328,-0.752969417,-0.752969417,-0.202194715
-0.751912187,-0.751627303,-0.748099142,-0.746011915,-0.746011915,-0.642366414
-0.75981777,-0.751806476,-0.754257011,-0.752955491,-0.752955491,-0.509134581
-0.751452069,-0.745935809,-0.745216297,-0.741689656,-0.741689656,-0.361983828
-0.736547186,-0.739927313,-0.735893462,-0.733756217,-0.733756217,-0.232983335
-0.732169117,-0.739107365,-0.7379668,-0.733881711,-0.733881711,-0.361260055
-0.729018057,-0.735531215,-0.730012113,-0.736837569,-0.736837569,-0.48669729
-0.740827638,-0.745742872,-0.749179568,-0.749288471,-0.749288471,0.412464479
-0.722046663,-0.723955262,-0.730294149,-0.719520543,-0.719520543,0.966381529
-0.723789491,-0.727262721,-0.725734305,-0.727342524,-0.727342524,-0.117456383
-0.725225601,-0.72002773,-0.718164671,-0.719994614,-0.719994614,-0.319002227
-0.721725965,-0.722508247,-0.715484889,-0.71826571,-0.71826571,-0.577726985
-0.717236383,-0.72023443,-0.716514486,-0.721932675,-0.721932675,-0.687686375
-0.725671794,-0.730763061,-0.723199827,-0.72796994,-0.72796994,-0.744698247
-0.728920469,-0.729881094,-0.726411294,-0.725766993,-0.725766993,-0.714522048
-0.727972355,-0.733739727,-0.728157395,-0.732724411,-0.732724411,-0.512920514
-0.73103978,-0.7340153,-0.727473363,-0.730200766,-0.730200766,-0.698042065
-0.739335771,-0.742077176,-0.74721909,-0.752258366,-0.752258366,-0.094907741
-0.753557399,-0.752674652,-0.757303488,-0.759968694,-0.759968694,-0.176806615
-0.755453627,-0.753515329,-0.755540501,-0.750097166,-0.750097166,-0.469938913
-0.754045423,-0.758159445,-0.757642039,-0.761363002,-0.761363002,-0.401123806
-0.765576137,-0.759923379,-0.761323189,-0.759544871,-0.759544871,-0.521550237
-0.756903718,-0.761039656,-0.759771722,-0.763747228,-0.763747228,-0.645595588
-0.763094324,-0.760543564,-0.760829548,-0.756204141,-0.756204141,-0.432469213
-0.754129086,-0.760212826,-0.752860719,-0.757445076,-0.757445076,-0.587971295
-0.761755802,-0.766538241,-0.760082015,-0.764625577,-0.764625577,-0.406245961
-0.757865758,-0.753997602,-0.753213327,-0.747824509,-0.747824509,-0.463313523
-0.745498471,-0.75000117,-0.745977916,-0.74800576,-0.74800576,-0.715245821
-0.743156134,-0.747961607,-0.7464857,-0.749637076,-0.749637076,-0.41894001
-0.745596087,-0.740891999,-0.73875662,-0.737534695,-0.737534695,-0.549443738
-0.733200922,-0.736991993,-0.727473363,-0.730981582,-0.730981582,-0.719031782
-0.731973913,-0.737873988,-0.729490243,-0.734286017,-0.734286017,-0.686795588
-0.734846161,-0.740905818,-0.731507122,-0.735847651,-0.735847651,-0.754497178
-0.73516686,-0.739891467,-0.732212312,-0.736976988,-0.736976988,-0.824314424
-0.73359133,-0.740216733,-0.734525398,-0.740267498,-0.740267498,-0.506517827
-0.738415563,-0.74462665,-0.737938571,-0.743530157,-0.743530157,-0.352017883
-0.743978726,-0.749188131,-0.747073815,-0.753094911,-0.753094911,-0.316663839
-0.754728623,-0.756409275,-0.751309251,-0.755604631,-0.755604631,-0.544544287
-0.752260764,-0.758076809,-0.751352952,-0.752258366,-0.752258366,-0.660683688
-0.751535732,-0.750097652,-0.745540705,-0.744269086,-0.744269086,-0.386035706
-0.740172372,-0.742986698,-0.740166998,-0.743418559,-0.743418559,-0.587748591
-0.740172372,-0.738838673,-0.734215133,-0.737785684,-0.737785684,-0.452790819
-0.734623051,-0.738080688,-0.730364665,-0.732069117,-0.732069117,-0.35608221
-0.73097007,-0.730887098,-0.724229424,-0.726993919,-0.726993919,-0.467878919
-0.727763226,-0.734704385,-0.73311502,-0.739138104,-0.739138104,-0.547717799
-0.738080884,-0.742283877,-0.737430843,-0.736224078,-0.736224078,-0.719755555
