,Date,Open,High,Low,Close,Adj Close,Volume,nasdaq,snp,djia,ftse100,nikkei225,sensex,russell2000,hangseng,sse,oil,gold,vix,usdx,amzn,aapl,msft
395,2013-07-31,22.241385,22.329056,22.07177,22.110872,22.110872,87265872,3626.370117,1685.73,15499.54,6621.06,13668.320313,19345.7,1045.26,21883.660156,1993.79895,105.03,"1,312.40",13.45,81.449997,15.061,16.161785,31.84
396,2013-08-01,22.291447,22.529305,22.291447,22.521086,22.521086,85856610,3675.73999,1457.15,15628.02,6681.98,14005.769531,19742.52,1059.88,22088.789063,2029.067017,107.89,"1,311.00",12.94,82.339996,15.2785,16.309999,31.67
397,2013-08-02,22.501657,22.590326,22.436403,22.579617,22.579617,68812965,3689.590088,1517.93,15658.36,6647.87,14466.160156,19484.77,1059.86,22190.970703,2029.417969,106.94,"1,310.60",11.98,81.910004,15.2105,16.519285,31.889999
398,2013-08-05,22.550226,22.553465,22.396053,22.540512,22.540512,52584363,3692.949951,1632.69,15612.13,6619.58,14258.040039,19990.18,1063.01,22222.009766,2050.480957,106.56,"1,302.60",11.84,81.879997,15.0495,16.766071,31.700001
399,2013-08-06,22.532791,22.657824,22.309628,22.330549,22.330549,60469809,3665.77002,,15518.74,6604.21,14401.05957,,1052.14,21923.699219,2060.5,105.3,"1,283.20",12.72,81.599998,15.0375,16.616072,31.58
400,2013-08-07,22.292442,22.377375,22.144247,22.183102,22.183102,55374783,3654.01001,1640.46,15470.67,6511.21,13824.94043,19324.77,1044.34,21588.839844,2046.777954,104.37,"1,286.10",12.98,81.290001,14.8455,16.606428,32.060001
401,2013-08-08,22.30365,22.312368,22.049603,22.233166,22.233166,59743096,3669.120117,1697.48,15498.32,6529.68,13605.55957,18789.34,1049.47,21655.880859,2044.89502,103.4,"1,310.70",12.73,81.010002,14.787,16.464643,32.889999
402,2013-08-09,22.180861,22.304398,22.166912,22.177126,22.177126,53146462,3660.110107,,15425.51,6583.39,13615.19043,,1048.4,21807.560547,2052.235107,105.97,"1,312.90",13.41,81.129997,14.863,16.230356,32.700001
403,2013-08-12,22.089703,22.092194,21.958942,22.055082,22.055082,55286453,3669.949951,,15419.68,6574.34,13519.429688,,1053.67,22271.279297,2101.282959,106.11,"1,334.70",12.81,81.330002,14.8345,16.691429,32.869999
404,2013-08-13,22.087959,22.129553,21.8232,21.94898,21.94898,57004870,3684.439941,1694.16,15451.01,6611.94,13867.0,19229.84,1051.99,22541.130859,2106.156006,106.83,"1,321.20",12.31,81.730003,14.6985,17.484644,32.23
405,2013-08-14,21.877249,21.923574,21.598045,21.664047,21.664047,83600184,3669.27002,1685.39,15337.66,6587.43,14050.160156,19367.59,1047.8,,2100.136963,106.85,"1,334.00",13.04,81.699997,14.567,17.803572,32.349998
406,2013-08-15,21.530298,21.542253,21.3699,21.411245,21.411245,75048249,3606.120117,1661.32,15112.19,6483.34,13752.94043,,1027.61,22539.25,2081.879883,107.33,"1,361.60",14.73,81.129997,14.3235,17.782499,31.790001
407,2013-08-16,21.451593,21.480486,21.333536,21.342752,21.342752,67255147,3602.780029,1655.83,15081.47,6499.99,13650.110352,18598.18,1024.3,22517.810547,2068.451904,107.46,"1,371.70",14.37,81.260002,14.241,17.940357,31.799999
408,2013-08-19,21.362677,21.718594,21.356201,21.560436,21.560436,72707508,3589.090088,1646.06,15010.74,6465.73,13758.129883,18307.52,1013.25,22463.699219,2085.602051,107.1,"1,366.20",15.1,81.230003,14.2785,18.133572,31.389999
409,2013-08-20,21.627684,21.721333,21.507883,21.554708,21.554708,49504863,3613.590088,1652.35,15002.99,6453.46,13396.379883,18246.04,1028.57,21970.289063,2072.594971,104.96,"1,373.10",14.91,80.910004,14.3545,17.895357,31.620001
410,2013-08-21,21.684969,21.840885,21.581608,21.652094,21.652094,70555472,3599.790039,1642.8,14897.55,6390.84,13424.330078,17905.91,1021.58,21817.730469,2072.960938,103.85,"1,370.60",15.94,81.32,14.2285,17.941429,31.610001
411,2013-08-22,21.736029,21.787086,21.675007,21.761185,21.761185,34926424,3638.709961,1656.96,14963.74,6446.87,13365.169922,18312.94,1036.2,21895.400391,2067.124023,105.03,"1,371.20",14.76,81.489998,14.4865,17.962856,32.389999
412,2013-08-23,21.863798,21.868032,21.662554,21.674009,21.674009,43245489,3657.790039,1663.5,15010.51,6492.1,13660.549805,18519.44,1038.24,21863.509766,2057.458008,106.42,"1,395.70",13.98,81.339996,14.5005,17.893572,34.75
413,2013-08-26,21.668779,21.790823,21.570398,21.578867,21.578867,42257801,3657.570068,1656.78,14946.46,6492.1,13636.280273,18558.13,1038.47,22005.320313,2096.474121,105.92,"1,393.00",14.99,81.370003,14.3105,17.963215,34.150002
414,2013-08-27,21.41025,21.512615,21.118343,21.174383,21.174383,69623993,3578.52002,1630.48,14776.13,6440.97,13542.370117,17968.08,1013.49,21874.769531,2103.565918,109.01,"1,420.60",16.77,81.169998,14.0465,17.449642,33.259998
415,2013-08-28,21.176874,21.305391,21.115105,21.134533,21.134533,53395392,3593.350098,1634.96,14824.51,6430.06,13338.459961,17996.15,1016.5,21524.650391,2101.301025,110.1,"1,419.00",16.49,81.419998,14.079,17.532143,33.02
416,2013-08-29,21.147484,21.429178,21.135529,21.305889,21.305889,59361671,3620.300049,1638.17,14840.95,6483.05,13459.709961,18401.04,1026.94,21704.779297,2097.227051,108.8,"1,412.90",16.809999,81.949997,14.199,17.560715,33.549999
417,2013-08-30,21.31411,21.370897,21.060062,21.093437,21.093437,74743109,3589.870117,1632.97,14810.31,6412.93,13388.860352,18619.72,1010.9,21731.369141,2098.38208,107.65,"1,396.10",17.01,82.089996,14.049,17.400715,33.400002
418,2013-09-03,21.27924,21.573887,21.269028,21.429178,21.429178,82210996,3612.610107,,14833.96,6468.41,13978.44043,,1016.26,22394.580078,2123.112061,108.54,"1,412.00",16.610001,82.360001,14.44,17.449286,31.879999
419,2013-09-04,21.428431,21.755953,21.299416,21.709377,21.709377,81954037,3649.040039,1568.61,14930.87,6474.74,14053.870117,18226.48,1025.58,22326.220703,2127.61792,107.23,"1,389.90",15.88,82.169998,14.682,17.810356,31.200001
420,2013-09-05,21.755953,21.914858,21.708879,21.906887,21.906887,51845604,3658.780029,1626.67,14937.48,6532.44,14064.820313,19939.04,1028.69,22597.970703,2122.429932,108.37,"1,373.10",15.77,82.629997,14.705,17.688213,31.23
421,2013-09-06,21.978619,22.011993,21.76193,21.907387,21.907387,62698130,3660.01001,,14922.5,6547.33,13860.80957,,1029.55,22621.220703,2139.99292,110.53,"1,386.70",15.85,82.150002,14.793,17.793571,31.15
422,2013-09-09,22.010748,22.160686,21.978121,22.118345,22.118345,49569103,3706.179932,1671.71,15063.12,6530.74,14205.230469,,1046.08,22750.650391,2212.516113,109.52,"1,386.80",15.63,81.790001,14.9855,18.077499,31.66
423,2013-09-10,22.167412,22.216726,22.017473,22.133787,22.133787,51697050,3729.02002,1656.4,15191.06,6583.99,14423.360352,20249.26,1055.72,22976.650391,2237.983887,107.39,"1,364.10",14.53,81.82,15.018,17.665714,32.389999
424,2013-09-11,22.130548,22.340511,22.069279,22.321085,22.321085,64665477,3725.01001,,15326.6,6588.43,14425.070313,,1055.34,22937.140625,2241.268066,107.56,"1,363.90",13.82,81.519997,14.982,16.70393,32.740002
425,2013-09-12,22.351221,22.363674,22.167162,22.243128,22.243128,43984248,3715.969971,1808.37,15300.64,6588.98,14387.269531,21326.42,1048.48,22953.720703,2255.604004,108.6,"1,330.40",14.29,81.489998,14.943,16.881786,32.689999
426,2013-09-13,22.278994,22.308384,22.038395,22.143749,22.143749,53214717,3722.179932,1687.99,15376.06,6583.8,14404.669922,19732.76,1053.98,22915.279297,2236.217041,108.21,"1,308.40",14.16,81.449997,14.896,16.603571,33.029999
427,2013-09-16,22.321335,22.341259,22.039143,22.111122,22.111122,53660381,3717.850098,1697.6,15494.78,6622.86,,19742.47,1056.25,23252.410156,2231.400879,106.59,"1,317.90",14.38,81.25,14.803,16.075714,32.799999
428,2013-09-17,22.102406,22.126814,21.942753,22.070026,22.070026,50564822,3745.699951,1704.76,15529.73,6570.17,14311.669922,19804.03,1066.39,23180.519531,2185.560059,105.42,"1,309.50",14.53,81.169998,15.2085,16.261429,32.93
429,2013-09-18,22.076004,22.514858,21.99431,22.498669,22.498669,77678069,3783.639893,1725.52,15676.94,6558.82,14505.360352,19962.16,1076.97,23117.449219,2191.851074,108.07,"1,307.80",13.59,80.239998,15.6015,16.595715,33.32
430,2013-09-19,22.56517,22.56517,22.301409,22.375879,22.375879,64155573,3789.379883,1722.34,15636.55,6625.39,14766.179688,20646.64,1075.27,23502.509766,,106.39,"1,369.40",13.16,80.360001,15.603,16.867857,33.639999
431,2013-09-20,22.375879,22.518845,22.306889,22.493439,22.493439,174463490,3774.72998,1709.91,15451.09,6596.43,14742.419922,20263.71,1072.83,,,104.68,"1,332.50",13.12,80.440002,15.817,16.693214,32.790001
432,2013-09-23,22.320089,22.455582,22.047361,22.079741,22.079741,71362485,3765.290039,1701.84,15401.38,6557.37,,19900.96,1072.13,23371.539063,2221.043945,103.59,"1,326.90",14.31,80.449997,15.5745,17.522858,32.740002
433,2013-09-24,22.079741,22.169403,21.952717,22.088207,22.088207,59694916,3768.25,1697.42,15334.59,6571.46,14732.610352,19920.21,1074.68,23179.039063,2207.531006,103.13,"1,316.00",14.08,80.559998,15.7065,17.467857,32.450001
434,2013-09-25,22.080984,22.080984,21.808256,21.848854,21.848854,66207234,3761.100098,1692.77,15273.26,6551.53,14620.530273,19856.24,1073.51,23209.630859,2198.514893,102.66,"1,335.90",14.01,80.330002,15.6325,17.1975,32.509998
435,2013-09-26,21.875505,21.98634,21.793312,21.872267,21.872267,50584897,3787.429932,1698.67,15328.3,6565.59,14799.120117,19893.85,1078.41,23125.029297,2155.809082,103.03,"1,323.60",14.06,80.519997,15.906,17.365,32.77
436,2013-09-27,21.78883,21.856077,21.701408,21.827934,21.827934,50540732,3781.590088,1691.75,15258.24,6512.66,14760.070313,19727.27,1074.19,23207.039063,2160.0271,102.87,"1,338.40",15.46,80.269997,15.8005,17.241072,33.27
437,2013-09-30,21.645866,21.938768,21.626688,21.815977,21.815977,69154239,3771.47998,1681.55,15129.67,6462.22,14455.799805,19379.77,1073.79,22859.859375,2174.665039,102.33,"1,326.50",16.6,80.220001,15.632,17.026787,33.279999
438,2013-10-01,21.924072,22.108879,21.919092,22.092194,22.092194,67644602,3817.97998,1472.12,15191.7,6460.01,14484.719727,19663.55,1087.43,,,102.04,"1,286.00",15.54,80.099998,16.047501,17.427143,33.580002
439,2013-10-02,21.985842,22.150972,21.86355,22.116852,22.116852,60036190,3815.02002,,15133.14,6437.5,14170.490234,,1082.55,22984.480469,,104.1,"1,320.60",16.6,79.879997,16.025499,17.484285,33.919998
440,2013-10-03,22.1171,22.26903,21.721085,21.820461,21.820461,84997401,3774.340088,,14996.48,6449.04,14157.25,,1070.9,23214.400391,,103.31,"1,317.40",17.67,79.769997,15.738,17.264643,33.860001
441,2013-10-04,21.793312,21.855829,21.668779,21.72731,21.72731,54523605,3807.75,1587.73,15072.58,6453.88,14024.30957,18414.45,1078.25,23138.539063,,103.84,"1,309.70",16.74,80.120003,15.952,17.251072,33.880001
442,2013-10-07,21.605268,21.768158,21.522079,21.562677,21.562677,51937949,3770.379883,1652.62,14936.24,6437.28,13853.320313,19294.12,1065.79,22973.949219,,103.03,"1,324.80",19.41,79.940002,15.5015,17.419643,33.299999
443,2013-10-08,21.552217,21.568655,21.211245,21.262054,21.262054,78039419,3694.830078,,14776.53,6365.83,13894.610352,,1047.26,23178.849609,2198.198975,103.49,"1,324.20",20.34,80.059998,15.1615,17.17643,33.009998
444,2013-10-09,21.327061,21.485716,20.995804,21.316601,21.316601,106449509,3677.780029,1683.99,14802.98,6337.91,14037.839844,19997.09,1043.46,23033.970703,2211.769043,101.61,"1,306.90",19.6,80.370003,14.9115,17.378214,33.07
445,2013-10-10,21.515354,21.639639,21.424944,21.624945,21.624945,90550137,3760.75,1692.56,15126.07,6430.49,14194.709961,20272.91,1069.5,22951.300781,2190.928955,103.01,"1,296.60",16.48,80.419998,15.2585,17.487143,33.759998
446,2013-10-11,21.569901,21.755455,21.55172,21.718344,21.718344,56567236,3791.870117,,15237.11,6487.19,14404.740234,,1084.31,23218.320313,2228.145996,102.02,"1,268.00",15.72,80.360001,15.5445,17.600357,34.130001
447,2013-10-14,21.585592,21.824448,21.553961,21.820959,21.820959,49930453,3815.280029,1710.14,15301.26,6507.65,,20607.54,1090.3,,2237.772949,102.41,"1,276.40",16.07,80.260002,15.535,17.715714,34.450001
448,2013-10-15,21.812243,22.058071,21.768408,21.967909,21.967909,63914673,3794.01001,1698.06,15168.01,6549.11,14441.540039,20547.62,1079.62,23336.519531,2233.412109,101.21,"1,273.00",18.66,80.480003,15.32,17.809999,34.490002
449,2013-10-16,22.064049,22.374386,22.017721,22.366913,22.366913,80604999,3839.429932,1721.54,15373.83,6571.59,14467.139648,,1092.42,23228.330078,2193.073975,102.29,"1,282.00",14.71,80.5,15.5245,17.896786,34.639999
450,2013-10-17,22.241385,22.33877,22.060562,22.136776,22.136776,170902191,3863.149902,1733.15,15371.65,6576.16,14586.509766,20415.51,1102.27,23094.880859,2188.541992,100.67,"1,322.70",13.48,79.650002,15.5385,18.017857,34.919998
451,2013-10-18,24.32333,25.2917,24.259071,25.190828,25.190828,464390148,3914.280029,1744.5,15399.65,6622.58,14561.540039,20882.89,1114.77,23340.099609,2193.780029,100.81,"1,314.40",13.04,79.639999,16.446501,18.174643,34.959999
452,2013-10-21,25.192074,25.379869,24.895435,24.988836,24.988836,145675990,3920.050049,1744.66,15392.2,6654.2,14693.570313,20893.89,1112.48,23438.150391,2229.237061,99.22,"1,315.70",13.16,79.68,16.322001,18.620001,34.990002
453,2013-10-22,25.031178,25.230431,24.801786,25.08099,25.08099,88675135,3929.570068,1754.67,15467.66,6695.66,14713.25,20864.97,1115.63,23315.990234,2210.6521,97.8,"1,342.50",13.33,79.239998,16.627001,18.566786,34.580002
454,2013-10-23,24.931549,25.77215,24.922335,25.688961,25.688961,106927293,3907.070068,1746.38,15413.33,6674.48,14426.049805,20767.88,1110.93,22999.949219,2183.106934,96.86,"1,333.90",13.42,79.260002,16.337999,18.748571,33.759998
455,2013-10-24,25.700418,25.917107,25.524328,25.543009,25.543009,83997668,3928.959961,1752.07,15509.21,6713.18,14486.410156,20725.43,1118.85,22835.820313,2164.322021,97.11,"1,350.20",13.2,79.190002,16.6105,18.996786,33.720001
456,2013-10-25,25.624453,25.624453,25.174141,25.285225,25.285225,81524432,3943.360107,1759.77,15570.28,6721.34,14088.19043,20683.52,1118.34,22698.339844,2132.955078,97.85,"1,352.40",13.09,79.18,18.1695,18.784286,35.73
457,2013-10-28,25.285225,25.490206,25.230181,25.280243,25.280243,46521724,3940.129883,1762.11,15568.93,6725.82,14396.040039,20570.28,1117.97,22806.580078,2133.868896,98.68,"1,352.00",13.31,79.25,17.908001,18.924286,35.57
458,2013-10-29,25.38236,25.826694,25.242884,25.809261,25.809261,64440637,3952.340088,1771.95,15680.35,6774.73,14325.980469,20929.01,1121.07,22846.539063,2128.864014,98.2,"1,345.20",13.41,79.629997,18.135,18.452856,35.52
459,2013-10-30,25.8389,25.840893,25.554216,25.664305,25.664305,53162522,3930.620117,1763.31,15618.76,6777.7,14502.349609,21033.97,1105.5,23304.019531,2160.462891,96.77,"1,349.00",13.65,79.75,18.054001,18.746429,35.540001
460,2013-10-31,25.627193,25.940767,25.503656,25.668289,25.668289,65845885,3919.709961,1756.54,15545.75,6731.43,14327.94043,21164.52,1100.15,23206.369141,2141.614014,96.38,"1,323.60",13.75,80.199997,18.2015,18.667856,35.41
461,2013-11-01,25.698425,25.803284,25.531801,25.580118,25.580118,51524405,3922.040039,1472.05,15615.55,6734.74,14201.570313,19663.64,1095.67,23249.789063,2149.562012,94.61,"1,313.10",13.28,80.730003,17.950001,18.5725,35.529999
462,2013-11-04,25.691202,25.712872,25.455338,25.556955,25.556955,45722740,3936.590088,1593.37,15639.12,6763.62,,18542.2,1108.28,23189.619141,2149.634033,94.62,"1,314.60",12.93,80.550003,17.937,18.8125,35.939999
463,2013-11-05,25.413494,25.694939,25.340519,25.442635,25.442635,47433127,3939.860107,,15618.22,6746.84,14225.370117,,1103.59,23038.949219,2157.23999,93.37,"1,308.00",13.27,80.709999,17.9445,18.766071,36.639999
464,2013-11-06,25.544254,25.579123,25.289459,25.47327,25.47327,36652871,3931.949951,1626.13,15746.88,6741.69,14337.30957,19143.0,1098.63,23036.939453,2139.606934,94.8,"1,317.70",12.67,80.480003,17.809,18.604286,38.18
465,2013-11-07,25.469784,25.502661,25.096931,25.104652,25.104652,67435822,3857.330078,1675.02,15593.98,6697.22,14228.44043,19676.06,1079.09,22881.029297,2129.399902,94.2,"1,308.40",13.91,80.82,17.177999,18.303213,37.5
466,2013-11-08,25.124577,25.367416,25.118349,25.305897,25.305897,51825529,3919.22998,,15761.78,6708.42,14086.799805,,1099.97,22744.390625,2106.126953,94.6,"1,284.50",12.9,81.209999,17.515499,18.591429,37.779999
467,2013-11-11,25.143505,25.303408,25.105898,25.170404,25.170404,44670812,3919.790039,1771.89,15783.1,6728.37,14269.839844,20490.96,1101.5,23069.849609,2109.470947,95.14,"1,281.00",12.53,81.089996,17.719,18.5375,37.59
468,2013-11-12,25.098425,25.344004,25.031178,25.200045,25.200045,48906630,3919.919922,1782.22,15750.67,6726.79,14588.679688,21171.41,1101.47,22901.410156,2126.771973,93.04,"1,271.10",12.82,81.190002,17.4765,18.571787,37.360001
469,2013-11-13,25.074764,25.724827,25.068537,25.715363,25.715363,63412799,3965.580078,1782.0,15821.63,6630.0,14567.160156,20194.4,1112.18,22463.830078,2087.940918,93.88,"1,268.30",12.52,80.93,17.811001,18.593929,38.16
470,2013-11-14,25.751476,25.896683,25.66256,25.784105,25.784105,46842923,3972.73999,1790.62,15876.22,6666.13,14876.410156,20399.42,1111.44,22649.150391,2100.506104,93.76,"1,286.20",12.37,80.980003,18.370001,18.862858,38.02
471,2013-11-15,25.775139,25.853096,25.661564,25.742512,25.742512,51243355,3985.969971,1798.18,15961.7,6693.44,15165.919922,,1116.2,23032.150391,2135.826904,93.84,"1,287.30",12.19,80.839996,18.4585,18.749643,37.84
472,2013-11-18,25.797056,26.120594,25.634914,25.692448,25.692448,70651832,3949.070068,1791.53,15976.02,6723.46,15164.299805,20850.74,1107.29,23660.060547,2197.218994,93.03,"1,272.20",13.1,80.830002,18.309,18.522499,37.200001
473,2013-11-19,25.696684,25.77215,25.480742,25.53429,25.53429,45433661,3931.550049,1787.87,15967.03,6698.01,15126.55957,20890.82,1101.38,23657.810547,2193.125,93.34,"1,273.40",13.39,80.699997,18.247,18.555357,36.740002
474,2013-11-20,25.652597,25.73753,25.413742,25.462311,25.462311,38692487,3921.27002,1781.37,15900.82,6681.08,15076.080078,20635.13,1099.79,23700.859375,2206.613037,93.33,"1,257.90",13.4,81.110001,18.1285,18.392857,37.080002
475,2013-11-21,25.579123,25.860817,25.554216,25.755213,25.755213,43835693,3969.159912,1795.85,16009.99,6681.33,15365.599609,20229.05,1119.62,23580.289063,2205.766113,95.44,"1,243.50",12.66,81.050003,18.445999,18.612143,37.400002
476,2013-11-22,25.739023,25.807516,25.634417,25.700916,25.700916,50356042,3991.649902,1804.76,16064.77,6674.3,15381.719727,20217.39,1124.92,23696.279297,2196.37793,94.84,"1,244.00",12.26,80.709999,18.615499,18.564285,37.57
477,2013-11-25,25.832174,26.231428,25.778873,26.050606,26.050606,64761837,3994.570068,1802.48,16072.54,6694.62,15619.129883,20605.08,1124.73,23684.449219,2186.11499,94.09,"1,241.10",12.79,80.919998,18.832001,18.705,37.639999
478,2013-11-26,26.117107,26.438402,25.976135,26.361441,26.361441,91794785,4017.75,1802.75,16072.8,6636.22,15515.240234,20425.02,1134.53,23681.279297,2183.072998,93.68,"1,241.40",12.81,80.610001,19.068501,19.049999,37.349998
479,2013-11-27,26.451603,26.600296,26.401043,26.478502,26.478502,45112461,4044.75,1807.23,16097.33,6649.47,15449.629883,20420.26,1141.33,23806.349609,2201.070068,92.3,"1,237.80",12.98,80.739998,19.335501,19.498571,37.599998
480,2013-11-29,26.454842,26.565924,26.387344,26.390831,26.390831,47890836,4059.889893,1805.81,16086.41,6650.57,15661.870117,20791.93,1142.89,23881.289063,2220.503906,92.72,"1,250.60",13.7,80.68,19.681,19.859644,38.130001
481,2013-12-02,26.488464,26.5592,26.170904,26.263557,26.263557,55133884,4045.26001,1519.43,16008.77,6595.33,15655.070313,19561.04,1129.12,24038.550781,2207.371094,93.82,"1,222.30",14.23,80.910004,19.615,19.686787,38.450001
482,2013-12-03,26.175636,26.486721,26.127567,26.233171,26.233171,67295297,4037.199951,1552.48,15914.62,6532.43,15749.660156,19564.92,1123.78,23910.470703,2222.669922,96.04,"1,221.70",14.55,80.620003,19.233,20.225714,38.310001
483,2013-12-04,26.186098,26.500172,26.151976,26.355713,26.355713,47842656,4038.0,1588.85,15889.77,6509.97,15407.94043,18242.56,1121.38,23728.699219,2251.761963,97.2,"1,248.20",14.7,80.629997,19.298,20.178572,38.939999
484,2013-12-05,26.331305,26.392574,26.179125,26.334791,26.334791,45517975,4033.169922,,15821.51,6498.33,15177.490234,,1122.47,23712.570313,2247.062988,97.38,"1,233.20",15.08,80.269997,19.224501,20.282143,38.0
485,2013-12-06,26.644878,26.650108,26.403034,26.646872,26.646872,57366220,4062.52002,1612.52,16020.2,6551.99,15299.860352,19041.13,1131.38,23743.099609,2237.10791,97.65,"1,230.30",13.79,80.269997,19.3475,20.000713,38.360001
486,2013-12-09,26.674767,26.956711,26.600794,26.852848,26.852848,59526286,4068.75,1683.42,16025.53,6559.48,15650.209961,19781.88,1129.84,23811.169922,2238.199951,97.34,"1,235.30",13.49,80.129997,19.244499,20.229643,38.709999
487,2013-12-10,26.803286,27.205776,26.790831,27.01524,27.01524,74433955,4060.48999,,15973.13,6523.31,15611.30957,,1119.69,23744.189453,2237.491943,98.51,"1,262.40",13.91,79.970001,19.389,20.198214,38.110001
488,2013-12-11,27.083485,27.181118,26.778875,26.831678,26.831678,68728650,4003.810059,1767.69,15843.53,6507.72,15515.05957,20281.91,1101.5,23338.240234,2204.166016,97.44,"1,258.50",15.42,79.889999,19.109501,20.048571,37.610001
489,2013-12-12,26.888466,26.972401,26.625202,26.649113,26.649113,64099363,3998.399902,1775.5,15739.43,6445.25,15341.820313,20925.61,1103.27,23218.119141,2202.795898,97.5,"1,226.00",15.54,80.199997,19.0625,20.019285,37.220001
490,2013-12-13,26.784605,26.806772,26.34849,26.420719,26.420719,86820208,4000.97998,1775.32,15755.36,6439.96,15403.110352,20715.58,1107.05,23245.960938,2196.074951,96.6,"1,235.70",15.76,80.209999,19.212,19.801071,36.689999
491,2013-12-16,26.500669,26.76692,26.451105,26.724331,26.724331,64320188,4029.52002,1786.54,15884.57,6522.2,15152.910156,20659.52,1119.85,23114.660156,2160.861084,97.48,"1,245.50",16.030001,80.07,19.4485,19.910713,36.889999
492,2013-12-17,26.720346,26.918104,26.60976,26.646622,26.646622,61658247,4023.679932,1781.0,15875.26,6486.19,15278.629883,20612.14,1118.89,23069.230469,2151.079102,97.22,"1,231.20",16.209999,80.059998,19.3825,19.821072,36.52
493,2013-12-18,26.696186,27.022463,26.377132,27.017483,27.017483,88743390,4070.060059,1810.65,16167.97,6492.08,15587.799805,20859.86,1133.72,23143.820313,2148.284912,97.8,"1,236.10",13.8,80.110001,19.798,19.670357,36.580002
494,2013-12-19,26.918352,27.197805,26.876261,27.054094,27.054094,66877738,4058.139893,1809.6,16179.08,6584.7,15859.219727,20708.62,1125.45,22888.75,2127.791992,98.77,"1,195.00",14.15,80.629997,19.759501,19.445,36.25
495,2013-12-20,27.1059,27.426449,27.098429,27.41275,27.41275,130953011,4104.740234,1818.32,16221.14,6606.58,15870.419922,21079.72,1146.47,22812.179688,2084.793945,99.32,"1,205.10",13.79,80.580002,20.110001,19.607857,36.799999
496,2013-12-23,27.592575,27.790833,27.52483,27.773397,27.773397,69122119,4148.899902,1827.99,16294.61,6678.61,,21101.03,1157.22,22921.560547,2089.707031,98.91,"1,198.40",13.04,80.449997,20.146,20.360357,36.619999
497,2013-12-24,27.770161,27.776884,27.599052,27.692204,27.692204,29478078,4155.419922,1833.32,16357.55,6694.17,15889.330078,21032.71,1161.8,23179.550781,2092.905029,99.22,"1,205.10",12.48,80.529999,19.959999,20.27393,37.080002
498,2013-12-26,27.74625,27.870535,27.613747,27.832178,27.832178,53712576,4167.180176,1842.02,16479.88,6694.17,16174.44043,21074.59,1162.65,,2073.099121,99.55,"1,214.10",12.33,80.480003,20.2195,20.139286,37.439999
499,2013-12-27,27.895441,27.902414,27.719601,27.855591,27.855591,63023345,4156.589844,1841.4,16478.41,6750.87,16178.94043,21193.58,1161.09,23243.240234,2101.250977,100.32,"1,216.10",12.46,80.389999,19.903999,20.003214,37.290001
500,2013-12-30,27.90391,27.907894,27.621965,27.632925,27.632925,49629328,4154.200195,1841.07,16504.29,6731.27,16291.30957,21143.01,1160.59,23244.869141,2097.529053,99.29,"1,203.10",13.56,80.0,19.668501,19.804285,37.290001
501,2013-12-31,27.702166,27.920347,27.553225,27.913124,27.913124,54519590,4176.589844,1848.36,16576.66,6749.09,,21170.68,1163.64,23306.390625,2115.978027,98.42,"1,201.90",13.72,80.040001,19.939501,20.036428,37.41
502,2014-01-02,27.782366,27.839401,27.603037,27.724083,27.724083,73129082,4143.069824,,16441.35,6717.91,,,1150.72,23340.050781,2109.386963,95.44,"1,225.00",14.23,80.629997,19.8985,19.754642,37.16
503,2014-01-03,27.770908,27.818977,27.520098,27.521841,27.521841,66917888,4131.910156,,16469.99,6730.67,,,1156.09,22817.279297,2083.13501,93.96,"1,238.40",13.76,80.790001,19.822001,19.320715,36.91
504,2014-01-06,27.721344,27.867046,27.557707,27.828691,27.828691,71037271,4113.680176,,16425.1,6730.73,15908.879883,,1147.16,22684.150391,2045.708984,93.43,"1,237.80",13.55,80.650002,19.681499,19.426071,36.130001
505,2014-01-07,28.019974,28.385853,27.924334,28.365179,28.365179,102486711,4153.180176,1973.32,16530.94,6755.45,15814.370117,25516.35,1157.63,22712.779297,2047.317017,93.67,"1,229.40",12.92,80.830002,19.901501,19.287144,36.41
506,2014-01-08,28.543015,28.575891,28.22645,28.42421,28.42421,90036218,4165.609863,1925.15,16462.74,6721.78,16121.450195,25480.84,1157.46,22996.589844,2044.339966,92.33,"1,225.30",12.87,81.040001,20.096001,19.409286,35.759998
507,2014-01-09,28.479254,28.49868,28.033922,28.150484,28.150484,83692529,4156.189941,,16444.76,6691.34,15880.330078,26867.55,1158.35,22787.330078,2027.621948,91.66,"1,229.30",12.89,81.010002,20.050501,19.161428,35.529999
508,2014-01-10,28.370661,28.370661,27.951481,28.148991,28.148991,86061375,4174.669922,1946.16,16437.05,6739.94,15912.05957,26567.99,1164.53,22846.25,2013.297974,92.72,"1,246.70",12.14,80.660004,19.882999,19.033571,36.040001
509,2014-01-13,28.056587,28.56568,27.824955,27.969664,27.969664,97118665,4113.299805,1819.2,16257.94,6757.15,,21134.21,1148.09,22888.759766,2009.563965,91.8,"1,250.90",13.28,80.510002,19.549,19.133215,34.98
510,2014-01-14,28.342516,28.667547,28.096935,28.627695,28.627695,99676216,4183.02002,1838.88,16373.86,6766.86,15422.400391,21032.88,1163.42,22791.279297,2026.842041,92.59,"1,245.20",12.28,80.610001,19.877001,19.513929,35.779999
511,2014-01-15,28.717112,28.767174,28.48797,28.608269,28.608269,78300393,4214.879883,1848.38,16481.94,6819.86,15808.730469,21289.49,1171.35,22902.0,2023.348022,94.17,"1,238.10",12.28,81.0,19.793501,19.905714,36.759998
