Date, Open, High, Low, Close
04/30/19, 1598.55, 1600.29, 1580.90, 1591.21
04/29/19, 1591.93, 1603.08, 1591.93, 1598.36
04/26/19, 1575.66, 1592.21, 1574.06, 1591.82
04/25/19, 1587.05, 1587.05, 1565.45, 1575.61
04/24/19, 1585.11, 1594.03, 1583.36, 1588.13
04/23/19, 1560.53, 1587.58, 1560.53, 1585.09
04/22/19, 1565.22, 1565.22, 1554.46, 1560.05
04/18/19, 1567.09, 1569.20, 1556.11, 1565.75
04/17/19, 1584.13, 1588.60, 1561.57, 1567.60
04/16/19, 1580.26, 1585.43, 1579.49, 1582.79
04/15/19, 1585.17, 1587.98, 1574.73, 1579.17
04/12/19, 1581.38, 1589.73, 1580.23, 1584.80
04/11/19, 1581.93, 1583.73, 1577.37, 1579.14
04/10/19, 1560.02, 1581.65, 1560.02, 1581.55
04/09/19, 1577.51, 1577.51, 1558.39, 1559.68
04/08/19, 1581.35, 1581.35, 1571.21, 1579.01
04/05/19, 1568.22, 1582.61, 1568.23, 1582.56
04/04/19, 1561.07, 1567.50, 1558.36, 1567.49
04/03/19, 1554.88, 1568.40, 1554.88, 1560.91
04/02/19, 1556.08, 1556.13, 1545.55, 1553.33
04/01/19, 1542.89, 1556.40, 1542.89, 1556.06
03/29/19, 1536.61, 1546.97, 1532.22, 1539.74
03/28/19, 1522.89, 1536.44, 1520.12, 1535.10
03/27/19, 1527.97, 1530.05, 1505.76, 1522.23
03/26/19, 1513.76, 1535.87, 1513.76, 1528.17
03/25/19, 1505.87, 1520.49, 1494.99, 1512.86
03/22/19, 1561.97, 1561.97, 1505.88, 1505.92
03/21/19, 1541.83, 1569.35, 1538.36, 1562.41
03/20/19, 1554.72, 1561.74, 1535.41, 1543.16
03/19/19, 1565.53, 1570.89, 1552.66, 1554.98
03/18/19, 1553.66, 1569.06, 1552.68, 1563.93
03/15/19, 1550.50, 1563.59, 1550.13, 1553.54
03/14/19, 1555.87, 1555.87, 1549.21, 1549.63
03/13/19, 1550.27, 1562.67, 1550.27, 1555.88
03/12/19, 1549.03, 1555.30, 1545.51, 1549.84
03/11/19, 1522.80, 1548.93, 1522.80, 1548.88
03/08/19, 1522.54, 1523.24, 1510.64, 1521.88
03/07/19, 1536.76, 1536.97, 1521.61, 1523.63
03/06/19, 1568.31, 1568.44, 1536.82, 1536.82
03/05/19, 1575.69, 1575.85, 1567.67, 1568.28
03/04/19, 1590.15, 1594.24, 1564.48, 1575.44
03/01/19, 1577.49, 1590.29, 1576.13, 1589.64
02/28/19, 1580.76, 1581.99, 1571.32, 1575.55
02/27/19, 1577.20, 1582.06, 1570.60, 1581.05
02/26/19, 1588.56, 1589.26, 1577.43, 1577.48
02/25/19, 1591.62, 1602.10, 1588.81, 1588.81
02/22/19, 1576.31, 1590.10, 1576.31, 1590.06
02/21/19, 1581.31, 1581.31, 1569.42, 1575.55
02/20/19, 1574.55, 1583.34, 1573.96, 1581.66
02/19/19, 1568.54, 1578.23, 1564.85, 1574.47
02/15/19, 1547.12, 1570.16, 1547.12, 1569.25
02/14/19, 1540.99, 1551.39, 1534.59, 1545.11
02/13/19, 1538.30, 1545.74, 1536.25, 1542.94
02/12/19, 1520.14, 1538.89, 1520.14, 1538.23
02/11/19, 1506.82, 1519.21, 1505.67, 1518.98
02/08/19, 1504.17, 1506.60, 1495.12, 1506.39
02/07/19, 1516.70, 1516.70, 1494.37, 1505.63
02/06/19, 1520.17, 1520.89, 1511.18, 1518.02
02/05/19, 1517.92, 1524.21, 1512.72, 1520.22
02/04/19, 1501.97, 1517.55, 1500.13, 1517.54
02/01/19, 1499.53, 1504.51, 1495.47, 1502.05
01/31/19, 1486.64, 1500.74, 1484.82, 1499.42
01/30/19, 1473.38, 1490.51, 1467.57, 1486.94
01/29/19, 1476.09, 1477.01, 1469.31, 1471.45
01/28/19, 1480.28, 1480.28, 1464.77, 1473.54
01/25/19, 1466.79, 1484.60, 1466.79, 1482.85
01/24/19, 1454.23, 1465.34, 1453.73, 1464.41
01/23/19, 1457.73, 1468.48, 1444.97, 1454.26
01/22/19, 1479.82, 1479.82, 1451.01, 1457.45
01/18/19, 1466.69, 1487.21, 1466.69, 1482.50
01/17/19, 1453.83, 1470.84, 1448.55, 1467.25
01/16/19, 1445.91, 1460.31, 1445.91, 1454.70
01/15/19, 1432.85, 1445.22, 1432.13, 1445.22
01/14/19, 1446.50, 1446.50, 1431.31, 1432.81
01/11/19, 1444.44, 1448.28, 1437.45, 1447.38
01/10/19, 1436.98, 1445.78, 1424.54, 1445.43
01/09/19, 1427.00, 1442.42, 1427.00, 1438.81
01/08/19, 1405.87, 1426.55, 1404.01, 1426.55
01/07/19, 1380.84, 1411.90, 1380.84, 1405.37
01/04/19, 1333.10, 1383.16, 1333.10, 1380.75
01/03/19, 1346.11, 1357.77, 1325.18, 1330.83
01/02/19, 1346.11, 1357.77, 1325.18, 1355.91
12/31/18, 1338.52, 1348.56, 1329.17, 1348.56
12/28/18, 1332.06, 1356.23, 1326.44, 1337.92
12/27/18, 1329.79, 1331.98, 1289.32, 1331.82
12/26/18, 1268.19, 1330.42, 1268.19, 1329.81
12/24/18, 1290.54, 1290.92, 1266.92, 1266.92
12/21/18, 1325.87, 1334.76, 1289.49, 1292.09
12/20/18, 1348.65, 1350.89, 1313.02, 1326.00
12/19/18, 1377.21, 1392.92, 1344.14, 1349.23
12/18/18, 1379.49, 1399.43, 1373.72, 1377.18
12/17/18, 1410.77, 1417.10, 1372.73, 1378.14
12/14/18, 1431.82, 1435.39, 1407.11, 1410.81
12/13/18, 1455.68, 1460.55, 1431.68, 1432.70
12/12/18, 1440.70, 1471.96, 1440.70, 1455.32
12/11/18, 1444.29, 1465.76, 1431.88, 1440.13
12/10/18, 1448.01, 1449.92, 1422.98, 1443.10
12/07/18, 1477.51, 1485.63, 1440.85, 1448.09
12/06/18, 1479.16, 1479.16, 1442.83, 1477.41
12/04/18, 1548.11, 1548.11, 1479.91, 1480.75
12/03/18, 1536.33, 1553.34, 1529.53, 1548.96
11/30/18, 1524.87, 1535.13, 1519.98, 1533.27
11/29/18, 1529.70, 1534.62, 1514.57, 1525.39
11/28/18, 1493.67, 1530.71, 1486.34, 1530.38
11/27/18, 1505.45, 1505.45, 1491.27, 1492.86
11/26/18, 1489.10, 1510.29, 1489.10, 1505.96
11/23/18, 1485.73, 1498.65, 1476.81, 1488.68
11/21/18, 1469.45, 1499.37, 1469.45, 1488.28
11/20/18, 1496.14, 1496.14, 1465.25, 1469.01
11/19/18, 1527.33, 1527.33, 1492.95, 1496.54
11/16/18, 1523.75, 1530.01, 1510.41, 1527.53
11/15/18, 1502.33, 1524.29, 1491.66, 1524.12
11/14/18, 1516.08, 1530.62, 1494.92, 1502.51
11/13/18, 1519.99, 1536.71, 1513.30, 1514.80
11/12/18, 1549.01, 1549.01, 1518.04, 1518.79
11/09/18, 1577.04, 1577.04, 1539.92, 1549.49
11/08/18, 1581.62, 1586.17, 1573.15, 1578.21
11/07/18, 1556.27, 1582.16, 1556.27, 1582.16
11/06/18, 1547.10, 1558.86, 1544.65, 1556.10
11/05/18, 1548.34, 1554.77, 1534.76, 1547.51
11/02/18, 1546.13, 1557.18, 1535.96, 1547.98
11/01/18, 1512.68, 1547.14, 1512.68, 1544.98
10/31/18, 1508.82, 1526.33, 1508.82, 1511.41
10/30/18, 1476.97, 1507.16, 1474.80, 1506.64
10/29/18, 1485.20, 1513.28, 1461.65, 1477.31
10/26/18, 1500.15, 1501.30, 1459.16, 1483.82
10/25/18, 1470.53, 1506.78, 1470.53, 1500.40
10/24/18, 1526.56, 1527.71, 1468.46, 1468.70
10/23/18, 1536.93, 1537.16, 1501.04, 1526.59
10/22/18, 1542.42, 1551.36, 1535.78, 1539.50
10/19/18, 1560.64, 1569.81, 1538.74, 1542.04
10/18/18, 1588.74, 1588.74, 1555.57, 1560.75
10/17/18, 1596.38, 1596.38, 1571.51, 1589.60
10/16/18, 1554.49, 1598.01, 1554.11, 1596.84
10/15/18, 1546.68, 1562.30, 1537.55, 1553.10
10/12/18, 1546.85, 1567.64, 1530.98, 1546.68
10/11/18, 1575.10, 1580.89, 1545.38, 1545.38
10/10/18, 1621.41, 1621.41, 1575.25, 1575.41
10/09/18, 1628.06, 1635.99, 1621.25, 1621.87
10/08/18, 1631.20, 1633.86, 1616.66, 1629.52
10/05/18, 1647.25, 1651.53, 1618.14, 1632.11
10/04/18, 1671.00, 1671.00, 1643.66, 1646.91
10/03/18, 1656.31, 1677.17, 1656.31, 1671.29
10/02/18, 1672.98, 1674.87, 1653.34, 1656.04
10/01/18, 1697.83, 1703.81, 1669.83, 1672.99
09/28/18, 1689.84, 1699.78, 1686.99, 1696.57
09/27/18, 1691.73, 1697.17, 1689.74, 1690.53
09/26/18, 1709.07, 1710.84, 1690.92, 1691.61
09/25/18, 1705.49, 1712.08, 1705.49, 1708.81
09/24/18, 1711.67, 1711.74, 1697.76, 1705.32
09/21/18, 1720.15, 1724.38, 1710.97, 1712.32
09/20/18, 1704.70, 1720.21, 1704.71, 1720.18
09/19/18, 1710.88, 1717.09, 1700.51, 1702.93
09/18/18, 1704.22, 1714.92, 1704.22, 1710.97
09/17/18, 1721.66, 1722.29, 1702.71, 1703.55
09/14/18, 1714.49, 1726.00, 1712.81, 1721.72
09/13/18, 1716.95, 1722.62, 1711.94, 1714.32
09/12/18, 1718.25, 1718.95, 1704.07, 1715.70
09/11/18, 1717.14, 1723.46, 1710.31, 1718.40
09/10/18, 1714.89, 1723.81, 1714.49, 1717.47
09/07/18, 1713.83, 1722.62, 1706.64, 1713.18
09/06/18, 1728.25, 1731.42, 1713.81, 1714.47
09/05/18, 1732.73, 1732.73, 1713.69, 1727.64
09/04/18, 1740.80, 1740.80, 1722.20, 1733.38
08/31/18, 1731.49, 1742.09, 1728.41, 1740.75
08/30/18, 1734.35, 1740.65, 1728.85, 1732.35
08/29/18, 1729.05, 1737.02, 1724.73, 1734.75
08/28/18, 1729.07, 1733.45, 1722.36, 1728.42
08/27/18, 1727.34, 1737.63, 1727.34, 1728.41
08/24/18, 1718.36, 1726.97, 1718.36, 1725.67
08/23/18, 1722.30, 1723.41, 1712.92, 1717.05
08/22/18, 1717.75, 1723.01, 1715.80, 1722.54
08/21/18, 1698.91, 1722.29, 1698.91, 1718.05
08/20/18, 1693.79, 1701.13, 1690.18, 1698.69
08/17/18, 1685.45, 1693.71, 1679.97, 1692.95
08/16/18, 1691.60, 1691.60, 1663.53, 1685.75
08/15/18, 1691.60, 1691.60, 1663.53, 1670.67
08/14/18, 1676.19, 1694.96, 1676.19, 1692.58
08/13/18, 1686.81, 1689.10, 1670.62, 1675.32
08/10/18, 1689.32, 1695.79, 1680.77, 1686.80
08/09/18, 1687.05, 1696.75, 1686.43, 1690.89
08/08/18, 1688.68, 1689.34, 1677.67, 1686.88
08/07/18, 1684.86, 1694.36, 1684.86, 1688.30
08/06/18, 1673.25, 1684.80, 1671.99, 1684.31
08/03/18, 1682.08, 1687.30, 1668.35, 1673.37
08/02/18, 1668.98, 1682.30, 1662.33, 1682.10
08/01/18, 1670.87, 1673.22, 1657.54, 1669.26
07/31/18, 1653.57, 1675.65, 1653.57, 1670.81
07/30/18, 1663.39, 1669.50, 1652.72, 1653.13
07/27/18, 1695.25, 1697.30, 1660.43, 1663.34
07/26/18, 1685.24, 1702.93, 1684.75, 1695.36
07/25/18, 1680.34, 1685.42, 1675.05, 1685.20
07/24/18, 1700.10, 1706.83, 1675.01, 1680.19
07/23/18, 1696.42, 1701.97, 1690.53, 1698.41
07/20/18, 1701.15, 1703.43, 1696.04, 1696.81
07/19/18, 1691.20, 1702.89, 1686.26, 1701.31
07/18/18, 1687.14, 1692.03, 1679.22, 1691.87
07/17/18, 1678.00, 1690.04, 1676.10, 1687.26
07/16/18, 1687.06, 1688.40, 1672.42, 1678.54
07/13/18, 1690.29, 1697.40, 1686.88, 1687.08
07/12/18, 1685.17, 1692.43, 1679.26, 1690.28
07/11/18, 1694.06, 1696.02, 1683.10, 1683.66
07/10/18, 1704.83, 1708.56, 1689.35, 1695.62
07/09/18, 1694.66, 1704.84, 1694.66, 1704.60
07/06/18, 1679.45, 1695.18, 1678.57, 1694.05
07/05/18, 1660.64, 1679.66, 1660.64, 1679.48
07/03/18, 1655.40, 1667.52, 1655.40, 1660.42
07/02/18, 1641.73, 1655.09, 1631.06, 1655.09
06/29/18, 1645.90, 1656.05, 1642.96, 1643.07
06/28/18, 1640.37, 1647.94, 1630.06, 1645.02
06/27/18, 1668.94, 1671.47, 1640.42, 1640.45
06/26/18, 1657.71, 1672.16, 1656.12, 1668.53
06/25/18, 1684.76, 1684.76, 1649.81, 1657.51
06/22/18, 1690.28, 1696.37, 1680.91, 1685.58
06/21/18, 1706.99, 1708.02, 1685.59, 1688.95
06/20/18, 1694.04, 1708.10, 1694.04, 1706.98
06/19/18, 1692.01, 1694.00, 1672.66, 1693.45
06/18/18, 1683.51, 1692.46, 1674.41, 1692.46
06/15/18, 1684.24, 1684.63, 1672.99, 1683.91
06/14/18, 1677.03, 1684.72, 1674.53, 1684.72
06/13/18, 1682.72, 1684.84, 1673.92, 1676.54
06/12/18, 1674.94, 1686.38, 1674.94, 1682.30
06/11/18, 1672.50, 1677.68, 1671.26, 1674.68
06/08/18, 1667.61, 1674.07, 1665.73, 1672.49
06/07/18, 1676.52, 1679.99, 1660.89, 1667.78
06/06/18, 1665.20, 1676.18, 1664.45, 1675.95
06/05/18, 1653.69, 1664.69, 1652.76, 1664.63
06/04/18, 1649.20, 1655.70, 1641.22, 1653.37
06/01/18, 1635.40, 1650.50, 1635.40, 1647.98
05/31/18, 1647.97, 1649.73, 1632.25, 1633.61
05/30/18, 1624.03, 1651.11, 1624.03, 1647.99
05/29/18, 1625.57, 1628.48, 1611.32, 1623.65
05/25/18, 1627.93, 1628.73, 1623.33, 1626.93
05/24/18, 1627.22, 1630.31, 1616.59, 1628.22
05/23/18, 1624.92, 1629.40, 1618.56, 1627.61
05/22/18, 1637.65, 1639.89, 1625.24, 1625.24
05/21/18, 1627.77, 1639.04, 1627.77, 1637.44
05/18/18, 1626.06, 1630.33, 1624.23, 1626.63
05/17/18, 1616.22, 1627.32, 1615.46, 1625.29
05/16/18, 1601.03, 1620.64, 1601.03, 1616.37
05/15/18, 1599.60, 1603.16, 1592.10, 1600.34
05/14/18, 1607.38, 1614.24, 1599.73, 1600.34
05/11/18, 1603.87, 1609.36, 1599.91, 1606.79
05/10/18, 1596.54, 1609.44, 1596.54, 1603.71
05/09/18, 1586.74, 1598.76, 1584.17, 1596.05
05/08/18, 1578.67, 1586.59, 1576.89, 1586.39
05/07/18, 1565.72, 1586.41, 1565.72, 1578.95
05/04/18, 1545.83, 1572.77, 1540.37, 1565.60
05/03/18, 1554.34, 1554.34, 1532.31, 1546.56
05/02/18, 1550.45, 1565.37, 1548.92, 1554.91
05/01/18, 1541.77, 1550.86, 1527.71, 1550.34
04/30/18, 1556.67, 1563.65, 1541.88, 1541.88
04/27/18, 1557.95, 1562.98, 1549.48, 1556.24
04/26/18, 1550.92, 1562.50, 1550.31, 1557.89
04/25/18, 1553.00, 1556.09, 1539.95, 1550.47
04/24/18, 1562.39, 1574.48, 1542.30, 1553.28
04/23/18, 1564.42, 1571.47, 1556.27, 1562.12
04/20/18, 1573.53, 1574.24, 1561.72, 1564.12
04/19/18, 1582.82, 1582.94, 1569.15, 1573.82
04/18/18, 1580.18, 1592.04, 1580.18, 1583.56
04/17/18, 1564.87, 1582.99, 1564.87, 1579.80
04/16/18, 1550.56, 1566.40, 1550.51, 1563.03
04/13/18, 1558.11, 1563.74, 1545.06, 1549.51
04/12/18, 1548.03, 1562.46, 1548.03, 1557.33
04/11/18, 1542.46, 1551.37, 1535.76, 1546.81
04/10/18, 1517.05, 1548.08, 1517.05, 1543.43
04/09/18, 1513.90, 1533.94, 1513.90, 1514.46
04/06/18, 1540.01, 1541.07, 1502.63, 1513.30
04/05/18, 1532.95, 1545.28, 1532.95, 1542.93
04/04/18, 1508.60, 1534.57, 1491.69, 1531.66
04/03/18, 1493.87, 1514.56, 1493.87, 1512.15
04/02/18, 1529.14, 1529.14, 1482.90, 1492.53
03/29/18, 1513.31, 1540.02, 1513.31, 1529.43
03/28/18, 1513.80, 1521.35, 1505.64, 1513.03
03/27/18, 1544.45, 1547.71, 1508.94, 1513.57
03/26/18, 1513.54, 1543.81, 1513.54, 1543.72
03/23/18, 1544.31, 1548.73, 1510.08, 1510.08
03/22/18, 1576.59, 1576.59, 1543.87, 1543.87
03/21/18, 1570.40, 1587.74, 1570.40, 1579.30
03/20/18, 1570.85, 1575.78, 1566.75, 1570.40
03/19/18, 1585.83, 1585.83, 1553.90, 1570.56
03/16/18, 1576.58, 1588.92, 1575.41, 1586.05
03/15/18, 1584.40, 1588.02, 1572.16, 1576.62
03/14/18, 1592.45, 1598.33, 1582.64, 1584.31
03/13/18, 1601.65, 1609.05, 1590.11, 1592.05
03/12/18, 1597.29, 1603.79, 1594.11, 1601.06
03/09/18, 1573.19, 1597.30, 1573.19, 1597.14
03/08/18, 1575.65, 1580.49, 1564.59, 1571.96
03/07/18, 1560.97, 1576.73, 1550.46, 1574.53
03/06/18, 1546.72, 1562.20, 1538.63, 1562.20
03/05/18, 1531.99, 1550.76, 1525.08, 1546.05
03/02/18, 1506.81, 1535.20, 1494.00, 1533.17
03/01/18, 1512.07, 1522.46, 1494.29, 1507.39
02/28/18, 1536.80, 1543.75, 1512.45, 1512.45
02/27/18, 1559.27, 1564.63, 1536.47, 1536.47
02/26/18, 1550.09, 1560.74, 1544.99, 1559.33
02/23/18, 1531.35, 1549.19, 1531.35, 1549.19
02/22/18, 1532.79, 1548.29, 1529.20, 1529.99
02/21/18, 1530.48, 1555.28, 1530.48, 1531.84
02/20/18, 1542.38, 1546.43, 1527.56, 1529.99
02/16/18, 1536.32, 1551.51, 1532.22, 1543.55
02/15/18, 1524.18, 1537.77, 1516.88, 1537.20
02/14/18, 1492.76, 1523.89, 1483.29, 1522.10
02/13/18, 1489.66, 1497.02, 1481.94, 1494.95
02/12/18, 1479.11, 1498.11, 1466.88, 1490.98
02/09/18, 1467.72, 1487.58, 1436.43, 1477.84
02/08/18, 1508.45, 1511.21, 1463.74, 1463.79
02/07/18, 1506.66, 1517.00, 1503.32, 1507.97
02/06/18, 1486.85, 1512.97, 1461.45, 1507.17
02/05/18, 1544.94, 1547.03, 1491.06, 1491.09
02/02/18, 1577.03, 1577.03, 1547.06, 1547.27
02/01/18, 1574.73, 1582.28, 1568.85, 1579.87
01/31/18, 1584.71, 1594.27, 1571.26, 1574.98
01/30/18, 1595.64, 1595.64, 1579.49, 1582.82
01/29/18, 1607.81, 1607.95, 1597.88, 1598.11
01/26/18, 1602.97, 1608.06, 1599.50, 1608.06
01/25/18, 1601.59, 1607.79, 1594.42, 1601.67
01/24/18, 1611.69, 1615.52, 1595.94, 1599.61
01/23/18, 1604.94, 1612.55, 1599.21, 1610.71
01/22/18, 1598.14, 1605.17, 1595.56, 1605.16
01/19/18, 1576.50, 1597.63, 1575.32, 1597.63
01/18/18, 1586.31, 1586.31, 1576.41, 1576.73
01/17/18, 1573.73, 1589.13, 1573.73, 1586.66
01/16/18, 1592.91, 1604.02, 1570.75, 1572.97
01/12/18, 1587.12, 1598.18, 1587.12, 1591.97
01/11/18, 1560.22, 1586.79, 1560.22, 1586.79
01/10/18, 1559.01, 1561.91, 1551.52, 1559.80
01/09/18, 1562.22, 1565.58, 1558.86, 1560.10
01/08/18, 1559.80, 1562.99, 1548.23, 1561.81
01/05/18, 1555.87, 1560.07, 1552.13, 1560.01
01/04/18, 1552.97, 1560.84, 1552.37, 1555.72
01/03/18, 1536.12, 1555.08, 1536.12, 1552.58
01/02/18, 1536.12, 1550.30, 1536.12, 1550.01
12/29/17, 1549.06, 1551.94, 1535.51, 1535.51
12/28/17, 1544.05, 1549.04, 1542.52, 1548.93
12/27/17, 1544.39, 1550.62, 1541.95, 1543.94
12/26/17, 1542.74, 1546.59, 1541.21, 1544.23
12/22/17, 1547.24, 1548.25, 1541.70, 1542.92
12/21/17, 1540.46, 1551.21, 1540.46, 1547.11
12/20/17, 1538.74, 1544.35, 1536.23, 1540.08
12/19/17, 1549.32, 1552.21, 1535.91, 1536.75
12/18/17, 1530.81, 1552.32, 1530.81, 1548.92
12/15/17, 1507.68, 1538.06, 1507.68, 1530.42
12/14/17, 1524.54, 1527.00, 1504.89, 1506.95
12/13/17, 1516.19, 1532.38, 1516.08, 1524.45
12/12/17, 1520.06, 1525.11, 1515.95, 1516.12
12/11/17, 1522.10, 1527.47, 1518.30, 1519.84
12/08/17, 1521.78, 1529.01, 1520.88, 1521.72
12/07/17, 1508.93, 1524.00, 1508.15, 1520.47
12/06/17, 1516.36, 1516.54, 1508.13, 1508.88
12/05/17, 1532.72, 1534.01, 1516.75, 1516.76
12/04/17, 1539.27, 1559.61, 1531.73, 1532.41
12/01/17, 1544.11, 1544.92, 1498.78, 1537.02
11/30/17, 1542.62, 1551.69, 1541.21, 1544.14
11/29/17, 1536.82, 1547.27, 1536.82, 1542.30
11/28/17, 1514.15, 1536.63, 1514.15, 1536.43
11/27/17, 1519.17, 1522.03, 1513.19, 1513.31
11/24/17, 1517.41, 1521.38, 1516.52, 1519.16
11/22/17, 1518.98, 1524.18, 1516.76, 1516.76
11/21/17, 1503.45, 1519.53, 1503.45, 1518.89
11/20/17, 1492.93, 1503.40, 1492.93, 1503.40
11/17/17, 1485.70, 1496.86, 1481.09, 1492.82
11/16/17, 1464.97, 1490.97, 1464.97, 1486.88
11/15/17, 1470.90, 1470.90, 1454.16, 1464.10
11/14/17, 1474.27, 1474.27, 1465.38, 1471.26
11/13/17, 1474.44, 1476.68, 1466.09, 1475.07
11/10/17, 1474.92, 1479.11, 1473.14, 1475.28
11/09/17, 1481.29, 1481.63, 1463.49, 1475.02
11/08/17, 1477.95, 1482.86, 1469.34, 1481.73
11/07/17, 1497.98, 1498.00, 1476.72, 1479.09
11/06/17, 1495.03, 1501.49, 1494.74, 1497.96
11/03/17, 1496.32, 1497.14, 1490.66, 1494.91
11/02/17, 1492.90, 1499.94, 1487.73, 1496.55
11/01/17, 1491.44, 1512.40, 1485.13, 1492.78
10/31/17, 1491.44, 1506.78, 1491.44, 1502.53
10/30/17, 1507.48, 1507.48, 1484.82, 1490.90
10/27/17, 1497.54, 1508.32, 1493.49, 1508.32
10/26/17, 1494.11, 1501.36, 1494.11, 1497.46
10/25/17, 1500.25, 1500.42, 1482.53, 1493.48
10/24/17, 1498.19, 1505.57, 1498.19, 1500.42
10/23/17, 1509.67, 1511.48, 1497.34, 1497.49
10/20/17, 1504.72, 1512.75, 1504.72, 1509.25
10/19/17, 1497.98, 1507.84, 1491.38, 1502.04
10/18/17, 1497.98, 1507.84, 1497.98, 1505.14
10/17/17, 1502.53, 1505.80, 1495.90, 1497.50
10/16/17, 1502.97, 1511.29, 1499.64, 1502.68
10/13/17, 1505.46, 1508.22, 1502.23, 1502.66
10/12/17, 1506.45, 1508.43, 1501.14, 1505.16
10/11/17, 1507.91, 1510.62, 1505.14, 1506.92
10/10/17, 1504.11, 1511.33, 1503.92, 1508.01
10/09/17, 1510.41, 1513.30, 1501.77, 1503.56
10/06/17, 1511.41, 1511.41, 1506.41, 1510.22
10/05/17, 1508.34, 1514.94, 1508.34, 1512.09
10/04/17, 1512.00, 1514.78, 1505.07, 1507.77
10/03/17, 1509.94, 1512.26, 1503.52, 1511.97
10/02/17, 1491.05, 1509.48, 1491.05, 1509.47
09/29/17, 1488.80, 1493.56, 1488.80, 1490.86
09/28/17, 1484.80, 1489.35, 1478.20, 1488.79
09/27/17, 1457.27, 1487.95, 1457.27, 1484.81
09/26/17, 1452.25, 1460.95, 1452.25, 1456.86
09/25/17, 1450.63, 1455.22, 1445.02, 1451.96
09/22/17, 1443.47, 1451.51, 1441.87, 1450.78
09/21/17, 1445.20, 1448.84, 1441.69, 1444.18
09/20/17, 1440.48, 1446.48, 1440.00, 1445.42
09/19/17, 1441.18, 1442.58, 1438.29, 1440.40
09/18/17, 1431.75, 1444.27, 1431.75, 1441.08
09/15/17, 1425.35, 1431.99, 1422.25, 1431.71
09/14/17, 1426.57, 1427.92, 1421.63, 1425.02
09/13/17, 1423.30, 1428.74, 1421.88, 1426.89
09/12/17, 1415.34, 1423.93, 1415.18, 1423.46
09/11/17, 1400.56, 1415.75, 1400.56, 1414.83
09/08/17, 1398.19, 1403.53, 1394.43, 1399.43
09/07/17, 1402.46, 1404.31, 1393.88, 1398.67
09/06/17, 1400.01, 1406.02, 1399.27, 1402.20
09/05/17, 1413.30, 1414.55, 1394.51, 1399.66
09/01/17, 1405.83, 1413.87, 1405.83, 1413.57
08/31/17, 1392.04, 1406.44, 1392.04, 1405.28
08/30/17, 1383.21, 1392.77, 1381.20, 1391.32
08/29/17, 1381.31, 1385.19, 1371.80, 1383.68
08/28/17, 1377.76, 1382.53, 1377.06, 1382.23
08/25/17, 1374.38, 1380.60, 1373.53, 1377.45
08/24/17, 1370.15, 1377.05, 1370.15, 1373.88
08/23/17, 1370.68, 1373.28, 1363.17, 1369.74
08/22/17, 1357.89, 1372.33, 1357.89, 1371.54
08/21/17, 1357.74, 1358.09, 1351.20, 1356.90
08/18/17, 1357.01, 1362.34, 1349.35, 1357.79
08/17/17, 1383.07, 1384.74, 1358.80, 1358.94
08/16/17, 1384.18, 1391.68, 1381.90, 1383.53
08/15/17, 1394.70, 1395.88, 1382.95, 1383.24
08/14/17, 1375.13, 1394.53, 1375.13, 1394.31
08/11/17, 1372.26, 1376.37, 1368.33, 1374.23
08/10/17, 1396.60, 1396.60, 1372.54, 1372.54
08/09/17, 1409.78, 1409.78, 1393.24, 1396.95
08/08/17, 1413.93, 1426.29, 1407.57, 1410.15
08/07/17, 1412.40, 1417.42, 1408.62, 1414.17
08/04/17, 1405.14, 1413.05, 1405.14, 1412.32
08/03/17, 1413.09, 1414.72, 1402.39, 1405.23
08/02/17, 1428.03, 1428.03, 1408.52, 1412.90
08/01/17, 1426.03, 1430.66, 1420.82, 1428.33
07/31/17, 1429.46, 1432.46, 1420.66, 1425.14
07/28/17, 1432.59, 1432.59, 1425.80, 1429.26
07/27/17, 1442.26, 1446.63, 1427.69, 1433.62
07/26/17, 1450.58, 1452.02, 1441.25, 1442.28
07/25/17, 1438.86, 1452.09, 1438.86, 1450.39
07/24/17, 1435.82, 1438.60, 1431.35, 1438.06
07/21/17, 1443.38, 1452.05, 1433.83, 1435.84
07/20/17, 1442.16, 1445.06, 1438.96, 1442.35
07/19/17, 1428.28, 1441.77, 1428.28, 1441.77
07/18/17, 1431.11, 1431.11, 1422.49, 1427.61
07/17/17, 1428.78, 1434.45, 1425.97, 1431.60
07/14/17, 1425.47, 1432.97, 1424.10, 1428.82
07/13/17, 1424.53, 1425.74, 1416.27, 1425.66
07/12/17, 1414.34, 1431.34, 1414.34, 1424.32
07/11/17, 1408.61, 1413.47, 1402.63, 1413.05
07/10/17, 1415.28, 1418.05, 1405.75, 1408.47
07/07/17, 1401.35, 1416.68, 1401.35, 1415.84
07/06/17, 1418.86, 1418.86, 1398.83, 1400.82
07/05/17, 1426.54, 1426.54, 1412.62, 1420.15
07/03/17, 1416.47, 1429.37, 1416.47, 1426.68
06/30/17, 1416.72, 1420.99, 1413.29, 1415.36
06/29/17, 1425.49, 1428.03, 1403.02, 1416.20
06/28/17, 1404.46, 1426.33, 1404.46, 1425.27
06/27/17, 1416.35, 1420.61, 1403.38, 1403.52
06/26/17, 1415.12, 1420.77, 1409.15, 1416.64
06/23/17, 1404.78, 1415.77, 1402.77, 1414.78
06/22/17, 1399.37, 1408.34, 1396.87, 1404.54
